## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\soc_ref_cat\050118_01-[b7c8300b-dc0f-41d3-bfb0-19ece1c24fe9]\050118_01-eye_data.idf
## Date:	01.05.2018 09:18:30
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	14829                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	050118_01                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
826150824	SMP	1	0.00	0.00	1222.32	383.12	0.00	0.00	0.00	20.44	20.44	3.01	0.00	0.00	0.00	0.00	1217.16	392.31	1227.43	392.42	0.00	0.00	1007.18	421.57	0	0	1	1	-1	-1	0.00	0.00	0.00	21.88	66.31	569.48	0.00	0.00	0.00	-0.04	0.23	-0.97	0	 -1	
826184161	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
826217510	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
826250928	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
826284138	SMP	1	1506.06	395.41	1235.88	379.79	19.72	19.72	2.65	20.19	20.19	3.01	1498.15	404.83	1508.47	404.91	1230.46	388.81	1241.11	389.02	668.05	360.30	1003.82	425.00	0	1	1	2	-1	-1	-29.01	64.39	572.54	19.31	66.46	565.49	-0.05	0.24	-0.97	-0.04	0.22	-0.98	0	 -1	
826317481	SMP	1	1506.24	394.87	1235.53	379.86	19.22	19.22	2.65	20.14	20.14	3.13	1498.31	404.27	1508.57	404.26	1229.97	389.03	1240.70	389.15	666.80	361.96	998.73	424.73	0	1	1	2	-1	-1	-28.98	64.39	571.51	19.28	66.06	562.36	-0.06	0.24	-0.97	-0.04	0.22	-0.97	0	 -1	
826350804	SMP	1	0.00	0.00	1234.24	380.20	0.00	0.00	0.00	19.44	19.44	3.13	0.00	0.00	0.00	0.00	1228.60	389.29	1239.29	389.41	0.00	0.00	993.76	427.10	0	0	1	1	-1	-1	0.00	0.00	0.00	19.50	65.90	561.37	0.00	0.00	0.00	-0.04	0.22	-0.98	0	 -1	
826384130	SMP	1	1491.64	395.67	1221.05	383.88	18.85	18.85	2.65	19.41	19.41	3.13	1488.96	403.78	1499.46	403.46	1221.28	391.17	1231.86	391.10	1095.50	514.94	1483.87	608.96	0	1	1	2	-1	-1	-27.14	64.11	568.08	20.82	65.62	561.68	0.14	0.18	-0.97	0.17	0.15	-0.98	0	 -1	
826417468	SMP	1	1486.99	395.46	1215.88	384.84	18.99	18.99	2.65	19.23	19.23	3.18	1485.97	402.90	1496.39	402.54	1217.63	391.70	1228.04	391.62	1243.47	525.16	1589.74	632.65	0	1	1	2	-1	-1	-26.57	64.22	567.59	21.54	65.68	563.02	0.20	0.16	-0.97	0.22	0.13	-0.97	0	 -1	
826450767	SMP	1	1485.61	394.20	1214.08	385.46	18.55	18.55	2.78	19.12	19.12	3.21	1484.64	401.72	1495.06	401.32	1215.67	392.05	1226.17	391.98	1241.59	523.90	1589.43	654.25	0	1	1	2	-1	-1	-26.30	64.36	566.92	21.86	65.55	562.47	0.20	0.16	-0.97	0.21	0.12	-0.97	0	 -1	
826484117	SMP	1	1484.20	393.33	1212.18	385.67	18.32	18.32	2.78	18.79	18.79	3.22	1483.39	400.86	1493.78	400.39	1214.03	392.46	1224.45	392.42	1245.50	527.44	1600.29	646.09	0	1	1	2	-1	-1	-26.07	64.50	566.71	22.18	65.53	562.97	0.20	0.16	-0.97	0.22	0.13	-0.97	0	 -1	
826517440	SMP	1	1483.78	392.82	1211.68	385.91	18.13	18.13	2.78	18.37	18.37	3.21	1482.86	400.30	1493.30	399.90	1213.39	392.67	1223.78	392.58	1241.19	530.50	1603.14	648.92	0	1	1	2	-1	-1	-25.95	64.52	566.11	22.31	65.54	563.31	0.20	0.16	-0.97	0.21	0.13	-0.97	0	 -1	
826550784	SMP	1	1484.62	392.40	1212.44	385.87	17.76	17.76	2.84	18.25	18.25	3.19	1483.65	400.14	1494.08	399.56	1214.14	392.65	1224.51	392.57	1238.03	528.97	1602.50	648.84	0	1	1	2	-1	-1	-26.08	64.54	565.89	22.19	65.58	563.62	0.20	0.16	-0.97	0.21	0.13	-0.97	0	 -1	
826584119	SMP	1	1486.11	392.21	1213.83	385.82	17.67	17.67	2.88	18.19	18.19	3.18	1485.16	399.86	1495.63	399.28	1215.59	392.51	1225.98	392.47	1237.63	531.57	1603.60	651.21	0	1	1	2	-1	-1	-26.33	64.54	565.43	21.93	65.61	563.69	0.20	0.16	-0.97	0.22	0.13	-0.97	0	 -1	
826617456	SMP	1	1487.83	391.98	1215.60	385.66	17.73	17.73	2.92	18.00	18.00	3.16	1486.88	399.46	1497.24	399.10	1217.34	392.42	1227.66	392.36	1237.52	533.72	1603.43	650.65	0	1	1	2	-1	-1	-26.64	64.63	565.71	21.64	65.69	564.22	0.20	0.16	-0.97	0.22	0.13	-0.97	0	 -1	
826650786	SMP	1	1489.36	391.75	1217.02	385.52	17.55	17.55	2.94	17.82	17.82	3.14	1488.24	399.21	1498.79	398.87	1218.61	392.35	1229.15	392.16	1236.52	534.74	1602.67	651.16	0	1	1	2	-1	-1	-26.86	64.56	564.78	21.36	65.61	563.35	0.20	0.15	-0.97	0.21	0.13	-0.97	0	 -1	
826684108	SMP	1	1490.22	391.49	1217.85	385.37	17.64	17.64	2.95	17.74	17.74	3.11	1489.23	398.99	1499.73	398.42	1219.48	392.20	1229.95	392.05	1237.03	536.40	1602.23	651.08	0	1	1	2	-1	-1	-27.02	64.60	564.57	21.22	65.65	563.52	0.20	0.15	-0.97	0.21	0.13	-0.97	0	 -1	
826717434	SMP	1	1491.60	391.47	1219.05	385.83	17.32	17.32	2.95	17.74	17.74	3.10	1490.27	399.11	1500.81	398.67	1220.58	392.48	1230.98	392.40	1233.23	534.85	1600.31	653.63	0	1	1	2	-1	-1	-27.19	64.51	564.10	21.03	65.62	563.67	0.19	0.16	-0.97	0.21	0.13	-0.97	0	 -1	
826750773	SMP	1	1499.97	401.52	1229.90	395.87	17.98	17.98	2.97	18.56	18.56	3.11	1494.27	403.83	1505.23	403.63	1226.81	397.36	1237.87	397.39	870.81	970.82	0.00	0.00	0	1	1	2	-1	-1	-27.80	63.32	561.21	19.72	64.26	559.52	0.04	-0.03	-1.00	0.06	-0.06	-1.00	0	 -1	
826784104	SMP	1	1502.42	408.90	1233.15	403.17	17.78	17.78	2.98	18.31	18.31	3.10	1495.49	407.27	1506.46	406.85	1228.63	400.67	1239.87	400.78	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-27.92	62.51	559.24	19.19	63.06	554.20	-0.01	-0.18	-0.98	0.01	-0.20	-0.98	0	 -1	
826817523	SMP	1	1503.73	409.54	1233.19	403.37	17.95	17.95	2.99	18.19	18.19	3.09	1496.68	407.63	1507.63	407.46	1228.59	401.03	1239.69	401.25	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-28.06	62.27	557.86	19.21	62.97	554.06	-0.01	-0.18	-0.98	0.00	-0.19	-0.98	0	 -1	
826850746	SMP	1	1505.25	409.70	1233.70	404.14	18.28	18.28	3.01	18.07	18.07	3.07	1497.83	408.24	1508.78	407.82	1229.24	401.65	1240.43	401.83	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-28.20	62.06	556.75	18.98	62.52	551.04	-0.02	-0.17	-0.99	0.01	-0.20	-0.98	0	 -1	
826884079	SMP	1	1505.98	409.42	1234.00	404.94	17.98	17.98	3.01	18.19	18.19	3.06	1498.48	407.90	1509.56	407.58	1229.48	402.36	1240.69	402.44	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-28.19	61.81	554.10	18.87	62.19	549.16	-0.02	-0.17	-0.99	0.01	-0.20	-0.98	0	 -1	
826917412	SMP	1	1505.49	409.26	1233.37	406.30	18.25	18.25	3.01	18.21	18.21	3.05	1498.11	407.65	1509.25	407.45	1228.81	403.97	1240.01	404.12	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-28.03	61.62	552.12	18.96	61.79	548.17	-0.02	-0.17	-0.99	0.00	-0.19	-0.98	0	 -1	
826950741	SMP	1	1504.48	409.21	1231.87	408.22	17.94	17.94	3.01	18.35	18.35	3.05	1497.04	407.56	1508.11	407.32	1227.47	405.89	1238.78	405.99	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-27.82	61.60	551.70	19.11	61.23	546.13	-0.02	-0.17	-0.98	0.01	-0.19	-0.98	0	 -1	
826984074	SMP	1	1502.85	409.23	1229.76	410.13	18.14	18.14	3.01	18.24	18.24	3.04	1495.12	407.80	1506.14	407.63	1225.41	407.81	1236.42	408.00	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-27.46	61.51	551.33	19.58	61.19	548.74	-0.03	-0.16	-0.99	0.01	-0.19	-0.98	0	 -1	
827017420	SMP	1	1500.88	410.65	1227.79	413.04	18.14	18.14	3.01	18.29	18.29	3.04	1493.26	409.02	1504.21	408.94	1223.40	410.58	1234.26	410.53	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-27.13	61.30	551.40	20.01	60.93	550.61	-0.03	-0.17	-0.99	0.00	-0.20	-0.98	0	 -1	
827050742	SMP	1	1499.96	411.16	1226.79	415.40	18.16	18.16	3.02	18.39	18.39	3.04	1492.46	409.87	1503.44	409.62	1222.38	413.07	1233.50	413.13	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-26.96	61.09	550.74	20.05	60.14	547.43	-0.03	-0.16	-0.99	0.01	-0.19	-0.98	0	 -1	
827084075	SMP	1	1499.61	412.74	1226.36	418.21	18.02	18.02	3.01	18.44	18.44	3.04	1491.85	411.22	1502.92	410.98	1221.88	415.71	1232.87	415.72	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-26.82	60.75	549.81	20.18	59.78	548.28	-0.03	-0.17	-0.99	0.00	-0.20	-0.98	0	 -1	
827117451	SMP	1	1496.36	413.19	1222.72	419.18	18.42	18.42	3.02	19.05	19.05	3.06	1489.74	412.33	1500.86	412.13	1219.71	417.51	1230.84	417.44	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-26.43	60.48	549.15	20.51	59.35	547.15	0.01	-0.14	-0.99	0.06	-0.17	-0.98	0	 -1	
827150735	SMP	1	1486.81	411.72	1214.88	418.64	18.66	18.66	3.03	18.91	18.91	3.08	1484.21	411.86	1495.28	411.54	1214.84	418.02	1225.68	418.03	1153.02	1166.24	0.00	0.00	0	1	1	2	-1	-1	-25.45	60.55	548.92	21.45	59.45	548.98	0.15	-0.11	-0.98	0.15	-0.13	-0.98	0	 -1	
827184071	SMP	1	1485.65	413.03	1213.00	422.27	18.74	18.74	3.05	18.89	18.89	3.09	1483.19	413.38	1494.17	413.18	1213.31	421.44	1224.07	421.29	1152.36	1152.85	0.00	0.00	0	1	1	2	-1	-1	-25.26	60.27	548.92	21.75	58.96	549.86	0.15	-0.10	-0.98	0.17	-0.14	-0.98	0	 -1	
827217402	SMP	1	1482.00	413.07	1209.29	424.35	18.58	18.58	3.05	19.04	19.04	3.10	1479.49	413.36	1490.44	413.20	1209.41	423.76	1220.08	423.79	1143.13	1150.65	0.00	0.00	0	1	1	2	-1	-1	-24.61	60.26	548.87	22.49	58.65	550.91	0.15	-0.10	-0.98	0.16	-0.12	-0.98	0	 -1	
827250700	SMP	1	1474.78	411.52	1201.53	425.95	18.80	18.80	3.06	18.99	18.99	3.11	1472.11	411.78	1483.05	411.57	1202.11	425.37	1212.82	425.24	1133.44	1150.91	0.00	0.00	0	1	1	2	-1	-1	-23.33	60.54	548.85	23.77	58.42	551.17	0.14	-0.10	-0.98	0.17	-0.13	-0.98	0	 -1	
827284051	SMP	1	1464.44	410.54	1191.46	428.00	18.83	18.83	3.07	19.03	19.03	3.12	1461.95	410.68	1472.84	410.46	1191.92	427.44	1202.66	427.32	1135.81	1153.28	0.00	0.00	0	1	1	2	-1	-1	-21.57	60.77	549.16	25.58	58.12	551.79	0.14	-0.11	-0.98	0.16	-0.13	-0.98	0	 -1	
827317372	SMP	1	1452.55	410.63	1180.12	430.83	19.09	19.09	3.09	19.00	19.00	3.13	1449.86	411.06	1460.93	410.68	1180.51	430.12	1191.17	430.09	1131.92	1150.53	0.00	0.00	0	1	1	2	-1	-1	-19.47	60.69	548.91	27.64	57.77	553.07	0.13	-0.10	-0.99	0.16	-0.13	-0.98	0	 -1	
827350704	SMP	1	1440.64	411.89	1169.05	434.04	19.18	19.18	3.11	19.22	19.22	3.15	1438.13	412.38	1449.21	412.03	1169.52	433.42	1180.11	433.30	1134.87	1147.75	0.00	0.00	0	1	1	2	-1	-1	-17.43	60.44	548.76	29.65	57.34	554.39	0.14	-0.10	-0.99	0.16	-0.13	-0.98	0	 -1	
827384040	SMP	1	1426.56	411.73	1155.74	435.73	19.58	19.58	3.13	18.90	18.90	3.15	1425.96	412.47	1436.79	411.87	1158.52	435.36	1168.73	435.01	1268.90	1143.41	0.00	0.00	0	1	1	2	-1	-1	-15.30	60.51	549.36	31.88	57.50	559.05	0.20	-0.09	-0.98	0.23	-0.12	-0.97	0	 -1	
827417376	SMP	1	1420.10	412.56	1150.31	438.16	19.08	19.08	3.14	19.02	19.02	3.16	1419.74	413.13	1430.65	412.69	1152.87	437.39	1163.19	437.32	1299.64	1142.34	0.00	0.00	0	1	1	2	-1	-1	-14.23	60.41	549.59	32.90	57.16	559.54	0.20	-0.09	-0.97	0.22	-0.13	-0.97	0	 -1	
827450705	SMP	1	1416.24	413.57	1146.71	440.92	19.77	19.77	3.16	19.03	19.03	3.18	1415.79	414.43	1426.62	414.05	1149.43	440.14	1159.71	440.15	1300.90	1133.49	0.00	0.00	0	1	1	2	-1	-1	-13.55	60.24	550.19	33.62	56.86	561.39	0.20	-0.08	-0.98	0.23	-0.13	-0.97	0	 -1	
827484033	SMP	1	1412.15	413.14	1143.12	441.57	19.86	19.86	3.19	19.12	19.12	3.19	1411.73	414.13	1422.46	413.68	1145.83	440.80	1156.08	440.89	1301.14	1125.17	0.00	0.00	0	1	1	2	-1	-1	-12.86	60.39	551.03	34.36	56.88	562.88	0.20	-0.08	-0.98	0.23	-0.12	-0.97	0	 -1	
827517352	SMP	1	1405.70	412.76	1137.93	442.32	19.39	19.39	3.20	19.01	19.01	3.20	1405.67	413.45	1416.32	413.18	1140.67	441.63	1150.96	441.60	1310.75	1126.58	0.00	0.00	0	1	1	2	-1	-1	-11.81	60.62	552.12	35.32	56.81	563.53	0.21	-0.09	-0.97	0.23	-0.12	-0.97	0	 -1	
827550691	SMP	1	1394.45	411.60	1128.71	442.37	19.51	19.51	3.21	19.40	19.40	3.22	1394.65	412.37	1405.35	411.98	1131.66	441.90	1141.83	441.95	1326.85	1122.92	0.00	0.00	0	1	1	2	-1	-1	-9.90	60.87	552.66	37.07	56.97	565.66	0.21	-0.09	-0.97	0.23	-0.11	-0.97	0	 -1	
827584028	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827617352	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827650652	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827683991	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827717333	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827750648	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827783991	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827817351	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827850657	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827884031	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
827917310	SMP	1	0.00	0.00	1323.65	389.39	0.00	0.00	0.00	19.97	19.97	3.22	0.00	0.00	0.00	0.00	1328.29	391.76	0.00	0.00	0.00	0.00	1892.03	1112.69	0	0	1	1	-1	-1	0.00	0.00	0.00	1.55	61.96	531.31	0.00	0.00	0.00	0.36	-0.03	-0.93	0	 -1	
827950652	SMP	1	1333.58	388.71	0.00	0.00	20.04	20.04	3.22	0.00	0.00	0.00	1338.38	391.13	0.00	0.00	0.00	0.00	0.00	0.00	1758.61	955.31	0.00	0.00	0	1	0	1	-1	-1	-0.13	63.44	543.05	0.00	0.00	0.00	0.37	-0.02	-0.93	0.00	0.00	0.00	0	 -1	
827983988	SMP	1	1345.52	389.96	0.00	0.00	19.66	19.66	3.21	0.00	0.00	0.00	1350.32	392.33	0.00	0.00	0.00	0.00	0.00	0.00	1748.95	960.41	0.00	0.00	0	1	0	1	-1	-1	-2.17	62.32	535.17	0.00	0.00	0.00	0.37	-0.03	-0.93	0.00	0.00	0.00	0	 -1	
828017317	SMP	1	1356.68	389.71	0.00	0.00	19.75	19.75	3.19	0.00	0.00	0.00	1361.56	392.20	0.00	0.00	0.00	0.00	0.00	0.00	1739.65	962.08	0.00	0.00	0	1	0	1	-1	-1	-4.01	60.64	520.58	0.00	0.00	0.00	0.38	-0.02	-0.92	0.00	0.00	0.00	0	 -1	
828050603	SMP	1	1366.04	388.55	0.00	0.00	19.68	19.68	3.18	0.00	0.00	0.00	1370.64	390.97	0.00	0.00	0.00	0.00	0.00	0.00	1724.52	963.60	0.00	0.00	0	1	0	1	-1	-1	-5.53	61.51	526.33	0.00	0.00	0.00	0.37	-0.03	-0.93	0.00	0.00	0.00	0	 -1	
828083936	SMP	1	1377.02	391.43	0.00	0.00	19.70	19.70	3.18	0.00	0.00	0.00	1380.74	392.55	0.00	0.00	0.00	0.00	0.00	0.00	1673.90	1093.42	0.00	0.00	0	1	0	1	-1	-1	-7.32	62.40	536.22	0.00	0.00	0.00	0.34	-0.07	-0.94	0.00	0.00	0.00	0	 -1	
