## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\soc_ref_cat\021418_01-[3b44ba71-a43a-45ad-a517-202284336bb6]\021418_01-eye_data.idf
## Date:	14.02.2018 15:06:12
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	16162                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	021418_01                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
887970252	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
888003632	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
888036913	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
888070263	SMP	1	1478.24	842.03	0.00	0.00	15.35	15.35	3.51	0.00	0.00	0.00	1485.15	840.88	1489.91	840.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	-37.85	-21.38	828.80	0.00	0.00	0.00	0.53	-0.04	-0.85	0.00	0.00	0.00	0	 -1	
888103586	SMP	1	1454.78	844.51	0.00	0.00	14.51	14.51	3.45	0.00	0.00	0.00	1463.92	841.87	1470.26	841.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	-28.52	-18.96	727.85	0.00	0.00	0.00	0.60	-0.11	-0.79	0.00	0.00	0.00	0	 -1	
888136910	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
888170218	SMP	1	0.00	0.00	1418.78	846.40	0.00	0.00	0.00	15.45	15.45	3.62	0.00	0.00	0.00	0.00	1400.20	855.45	0.00	0.00	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-13.45	-21.49	706.24	0.00	0.00	0.00	-0.66	0.42	-0.62	0	 -1	
888203555	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
888236931	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
888270215	SMP	1	0.00	0.00	1382.09	851.28	0.00	0.00	0.00	15.67	15.67	3.70	0.00	0.00	0.00	0.00	0.00	0.00	1391.69	848.39	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-12.74	-24.61	873.00	0.00	0.00	0.00	0.43	-0.14	-0.89	0	 -1	
888303553	SMP	1	0.00	0.00	1371.90	851.83	0.00	0.00	0.00	15.23	15.23	3.74	0.00	0.00	0.00	0.00	0.00	0.00	1381.63	848.84	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-9.68	-24.19	853.69	0.00	0.00	0.00	0.41	-0.14	-0.90	0	 -1	
888336890	SMP	1	0.00	0.00	1361.77	852.25	0.00	0.00	0.00	15.40	15.40	3.78	0.00	0.00	0.00	0.00	0.00	0.00	1371.54	849.24	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-7.04	-24.48	860.31	0.00	0.00	0.00	0.42	-0.14	-0.89	0	 -1	
888370211	SMP	1	0.00	0.00	1351.07	852.63	0.00	0.00	0.00	15.32	15.32	3.75	0.00	0.00	0.00	0.00	0.00	0.00	1361.01	849.64	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-3.65	-22.34	781.62	0.00	0.00	0.00	0.36	-0.12	-0.92	0	 -1	
888403547	SMP	1	0.00	0.00	1339.85	854.11	0.00	0.00	0.00	15.70	15.70	3.81	0.00	0.00	0.00	0.00	0.00	0.00	1349.56	851.02	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-1.06	-25.12	865.40	0.00	0.00	0.00	0.42	-0.15	-0.90	0	 -1	
888436881	SMP	1	0.00	0.00	1328.39	855.14	0.00	0.00	0.00	15.54	15.54	3.85	0.00	0.00	0.00	0.00	0.00	0.00	1338.19	852.00	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	2.06	-25.41	866.18	0.00	0.00	0.00	0.42	-0.15	-0.89	0	 -1	
888470208	SMP	1	0.00	0.00	1317.36	856.54	0.00	0.00	0.00	15.53	15.53	3.87	0.00	0.00	0.00	0.00	0.00	0.00	1327.15	853.42	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	5.08	-25.46	854.63	0.00	0.00	0.00	0.40	-0.14	-0.90	0	 -1	
888503535	SMP	1	0.00	0.00	1306.90	856.35	0.00	0.00	0.00	15.71	15.71	3.90	0.00	0.00	0.00	0.00	0.00	0.00	1316.79	853.35	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	7.92	-25.65	861.74	0.00	0.00	0.00	0.41	-0.14	-0.90	0	 -1	
888536877	SMP	1	0.00	0.00	1297.58	854.65	0.00	0.00	0.00	15.74	15.74	3.93	0.00	0.00	0.00	0.00	0.00	0.00	1307.50	851.75	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	10.38	-24.96	853.01	0.00	0.00	0.00	0.40	-0.13	-0.91	0	 -1	
888570184	SMP	1	0.00	0.00	1290.61	850.43	0.00	0.00	0.00	16.12	16.12	3.97	0.00	0.00	0.00	0.00	0.00	0.00	1299.83	847.87	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	12.55	-24.16	862.18	0.00	0.00	0.00	0.37	-0.12	-0.92	0	 -1	
888603517	SMP	1	0.00	0.00	1284.12	846.97	0.00	0.00	0.00	15.87	15.87	3.99	0.00	0.00	0.00	0.00	0.00	0.00	1293.42	844.57	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	14.23	-23.10	856.18	0.00	0.00	0.00	0.37	-0.11	-0.92	0	 -1	
888636847	SMP	1	0.00	0.00	1279.15	843.57	0.00	0.00	0.00	16.06	16.06	4.01	0.00	0.00	0.00	0.00	0.00	0.00	1288.43	841.08	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	15.54	-22.07	853.21	0.00	0.00	0.00	0.36	-0.11	-0.92	0	 -1	
888670172	SMP	1	0.00	0.00	1275.29	841.46	0.00	0.00	0.00	15.96	15.96	4.02	0.00	0.00	0.00	0.00	0.00	0.00	1284.61	838.79	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	16.43	-21.24	844.56	0.00	0.00	0.00	0.36	-0.12	-0.93	0	 -1	
888703496	SMP	1	0.00	0.00	1272.48	840.65	0.00	0.00	0.00	16.00	16.00	4.04	0.00	0.00	0.00	0.00	0.00	0.00	1281.65	837.92	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	17.49	-21.41	860.94	0.00	0.00	0.00	0.37	-0.13	-0.92	0	 -1	
888736828	SMP	1	0.00	0.00	1270.37	840.87	0.00	0.00	0.00	15.97	15.97	4.05	0.00	0.00	0.00	0.00	0.00	0.00	1279.72	838.45	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	17.91	-21.40	854.83	0.00	0.00	0.00	0.37	-0.11	-0.92	0	 -1	
888770172	SMP	1	0.00	0.00	1269.06	839.91	0.00	0.00	0.00	15.61	15.61	3.98	0.00	0.00	0.00	0.00	1278.10	837.29	1283.69	837.15	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	15.51	-19.26	781.52	0.00	0.00	0.00	0.57	-0.11	-0.81	0	 -1	
888803514	SMP	1	0.00	0.00	1268.38	835.96	0.00	0.00	0.00	15.95	15.95	3.93	0.00	0.00	0.00	0.00	1277.38	833.43	1282.90	833.20	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	15.67	-18.25	779.76	0.00	0.00	0.00	0.57	-0.11	-0.82	0	 -1	
888836832	SMP	1	0.00	0.00	1268.72	830.39	0.00	0.00	0.00	16.00	16.00	3.96	0.00	0.00	0.00	0.00	1277.69	827.93	1282.25	827.73	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	17.26	-18.57	856.95	0.00	0.00	0.00	0.60	-0.12	-0.79	0	 -1	
888870168	SMP	1	0.00	0.00	1272.57	823.39	0.00	0.00	0.00	15.82	15.82	3.95	0.00	0.00	0.00	0.00	1280.52	820.73	1285.65	820.56	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	15.70	-15.89	819.65	0.00	0.00	0.00	0.53	-0.13	-0.84	0	 -1	
888903508	SMP	1	0.00	0.00	1275.58	815.43	0.00	0.00	0.00	15.81	15.81	3.93	0.00	0.00	0.00	0.00	1283.47	812.58	1288.67	812.50	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	14.73	-13.61	809.11	0.00	0.00	0.00	0.53	-0.14	-0.84	0	 -1	
888936845	SMP	1	0.00	0.00	1279.72	806.31	0.00	0.00	0.00	15.97	15.97	3.91	0.00	0.00	0.00	0.00	1287.66	803.52	1292.93	803.44	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	13.54	-11.19	802.27	0.00	0.00	0.00	0.53	-0.13	-0.84	0	 -1	
888970143	SMP	1	0.00	0.00	1285.63	797.16	0.00	0.00	0.00	15.88	15.88	3.89	0.00	0.00	0.00	0.00	1293.55	794.21	1298.96	794.12	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	11.90	-8.73	794.46	0.00	0.00	0.00	0.53	-0.14	-0.84	0	 -1	
889003484	SMP	1	0.00	0.00	1292.96	789.06	0.00	0.00	0.00	15.82	15.82	3.87	0.00	0.00	0.00	0.00	1301.05	786.25	1306.30	786.20	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	10.11	-6.79	800.54	0.00	0.00	0.00	0.54	-0.14	-0.83	0	 -1	
889036861	SMP	1	0.00	0.00	1301.84	783.36	0.00	0.00	0.00	16.05	16.05	3.87	0.00	0.00	0.00	0.00	1309.93	780.46	1315.26	780.30	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	7.81	-5.28	796.77	0.00	0.00	0.00	0.54	-0.15	-0.83	0	 -1	
889070142	SMP	1	0.00	0.00	1310.80	780.42	0.00	0.00	0.00	15.92	15.92	3.85	0.00	0.00	0.00	0.00	1318.94	777.58	1324.32	777.29	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	5.51	-4.52	795.03	0.00	0.00	0.00	0.54	-0.15	-0.83	0	 -1	
889103469	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889136796	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889170138	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889203472	SMP	1	0.00	0.00	1338.82	783.13	0.00	0.00	0.00	16.23	16.23	3.85	0.00	0.00	0.00	0.00	1347.11	780.17	1352.77	780.10	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-1.61	-5.15	786.50	0.00	0.00	0.00	0.56	-0.14	-0.82	0	 -1	
889236792	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889270135	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889303458	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889336793	SMP	1	0.00	0.00	1344.09	781.46	0.00	0.00	0.00	16.44	16.44	3.72	0.00	0.00	0.00	0.00	0.00	0.00	1365.15	787.81	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-3.51	-5.68	633.10	0.00	0.00	0.00	0.68	0.26	-0.69	0	 -1	
889370164	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889403430	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889436757	SMP	1	0.00	0.00	1336.35	776.47	0.00	0.00	0.00	17.42	17.42	3.77	0.00	0.00	0.00	0.00	1344.60	773.71	1350.45	773.26	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-0.98	-3.41	768.13	0.00	0.00	0.00	0.55	-0.14	-0.82	0	 -1	
889470099	SMP	1	0.00	0.00	1332.32	776.33	0.00	0.00	0.00	16.71	16.71	3.65	0.00	0.00	0.00	0.00	1311.41	787.37	0.00	0.00	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	5.37	-5.44	615.16	0.00	0.00	0.00	-0.64	0.43	-0.64	0	 -1	
889503428	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889536767	SMP	1	0.00	0.00	1326.65	777.26	0.00	0.00	0.00	17.52	17.52	3.72	0.00	0.00	0.00	0.00	1335.25	774.60	1341.03	774.25	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.31	-3.63	767.83	0.00	0.00	0.00	0.56	-0.13	-0.82	0	 -1	
889570097	SMP	1	0.00	0.00	1325.06	777.51	0.00	0.00	0.00	16.72	16.72	3.73	0.00	0.00	0.00	0.00	1333.63	774.81	1339.71	774.61	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.64	-3.66	758.37	0.00	0.00	0.00	0.56	-0.13	-0.82	0	 -1	
889603502	SMP	1	0.00	0.00	1324.58	777.29	0.00	0.00	0.00	16.90	16.90	3.76	0.00	0.00	0.00	0.00	1333.25	774.55	1339.08	774.23	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.78	-3.61	764.94	0.00	0.00	0.00	0.56	-0.14	-0.81	0	 -1	
889636752	SMP	1	0.00	0.00	1324.88	776.40	0.00	0.00	0.00	16.88	16.88	3.78	0.00	0.00	0.00	0.00	1333.46	773.79	1339.21	773.33	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.74	-3.42	766.83	0.00	0.00	0.00	0.56	-0.14	-0.82	0	 -1	
889670085	SMP	1	0.00	0.00	1325.12	775.94	0.00	0.00	0.00	16.94	16.94	3.80	0.00	0.00	0.00	0.00	1333.71	773.03	1339.56	772.90	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.66	-3.26	762.61	0.00	0.00	0.00	0.56	-0.14	-0.82	0	 -1	
889703416	SMP	1	0.00	0.00	1325.22	774.98	0.00	0.00	0.00	17.12	17.12	3.82	0.00	0.00	0.00	0.00	1333.82	772.20	1339.63	772.07	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.64	-3.06	763.02	0.00	0.00	0.00	0.56	-0.13	-0.82	0	 -1	
889736770	SMP	1	0.00	0.00	1324.43	776.62	0.00	0.00	0.00	17.04	17.04	3.84	0.00	0.00	0.00	0.00	1333.09	773.84	1338.70	773.64	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	1.85	-3.47	768.43	0.00	0.00	0.00	0.56	-0.14	-0.82	0	 -1	
889770059	SMP	1	0.00	0.00	1322.86	776.55	0.00	0.00	0.00	16.86	16.86	3.84	0.00	0.00	0.00	0.00	1331.45	773.83	1337.18	773.54	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	2.23	-3.44	764.99	0.00	0.00	0.00	0.56	-0.14	-0.82	0	 -1	
889803393	SMP	1	0.00	0.00	1320.21	776.81	0.00	0.00	0.00	16.97	16.97	3.85	0.00	0.00	0.00	0.00	1328.74	773.94	1334.66	773.76	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	2.85	-3.46	760.82	0.00	0.00	0.00	0.55	-0.14	-0.82	0	 -1	
889836726	SMP	1	0.00	0.00	1316.97	778.17	0.00	0.00	0.00	16.96	16.96	3.85	0.00	0.00	0.00	0.00	1325.43	775.57	1331.19	775.20	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	3.67	-3.84	762.92	0.00	0.00	0.00	0.55	-0.13	-0.83	0	 -1	
889870054	SMP	1	0.00	0.00	1312.33	778.10	0.00	0.00	0.00	16.96	16.96	3.82	0.00	0.00	0.00	0.00	1321.39	775.63	1328.10	775.33	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	4.28	-3.64	718.91	0.00	0.00	0.00	0.56	-0.12	-0.82	0	 -1	
889903384	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
889936717	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
